"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","5335","0.0-0.0","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","","","","","",""
"true","","","","","fullscreen","1","29696","0.0-1.0","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","23352","","","","",""
"","","","","","initialize-microphone","2","34498","0.0-2.0","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","","b56dff50c4cfcf70960b36b25d954d9910c8530c053e44d2c5bc2f8a77eaf215","","","",""
"","","","","","instructions","3","41388","0.0-3.0","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","6889","","[{""page_index"":0,""viewing_time"":1000},{""page_index"":1,""viewing_time"":5889}]","","",""
"","","","","","image-button-response","4","45895","0.0-4.0-0.0","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","null","","","images/instructions/timeline_0/1_Barck_Obama.png","null",""
"","","","","","image-button-response","5","48598","0.0-4.0-1.0","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","null","","","images/instructions/timeline_0/1_Barck_Obama.png","null",""
"","","","","","image-button-response","6","50401","0.0-4.0-2.0","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","null","","","[]","null",""
"","","","","","image-button-response","7","54905","0.0-4.0-0.1","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","null","","","images/instructions/timeline_0/2_Leonardo_DiCaprio.png","null",""
"","","","","","image-button-response","8","55756","0.0-4.0-1.1","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","849","","","images/instructions/timeline_0/2_Leonardo_DiCaprio.png","1",""
"","","","","","image-button-response","9","57559","0.0-4.0-2.1","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","null","","","[]","null",""
"","","","","","image-button-response","10","62065","0.0-4.0-0.2","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","null","","","images/instructions/timeline_0/3_Beyonce.png","null",""
"","","","","","image-button-response","11","63229","0.0-4.0-1.2","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","1161","","","images/instructions/timeline_0/3_Beyonce.png","0",""
"","","","","","image-button-response","12","65036","0.0-4.0-2.2","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","null","","","[]","null",""
"","","","","","instructions","13","73068","0.0-5.0","0bv9hd1k6ql4hwj","0bv9hd1k6ql4hwj-2024-01-29-03-20-11","8032","","[{""page_index"":0,""viewing_time"":6936},{""page_index"":1,""viewing_time"":1096}]","","",""
