"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"","","","","","instructions","15","132452","0.0-7.0","f1pwz1x27v1q87y","1415","","[{""page_index"":0,""viewing_time"":1415}]","","",""
"","","","","","image-button-response","16","134471","0.0-8.0","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","17","139057","0.0-9.0-0.0","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/4_Cyndi_Lauper.png","null",""
"","","","","","image-button-response","18","140324","0.0-9.0-1.0","f1pwz1x27v1q87y","1265","","","images/list_3/timeline_3/4_Cyndi_Lauper.png","0",""
"","","","","","image-button-response","19","142190","0.0-9.0-2.0","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","20","147200","0.0-9.0-0.1","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/12_Greta_Thunberg.png","null",""
"","","","","","image-button-response","21","148540","0.0-9.0-1.1","f1pwz1x27v1q87y","1340","","","images/list_3/timeline_3/12_Greta_Thunberg.png","0",""
"","","","","","image-button-response","22","150353","0.0-9.0-2.1","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","23","154857","0.0-9.0-0.2","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/2_Ben_Kingsley.png","null",""
"","","","","","image-button-response","24","156416","0.0-9.0-1.2","f1pwz1x27v1q87y","1558","","","images/list_3/timeline_3/2_Ben_Kingsley.png","1",""
"","","","","","image-button-response","25","158218","0.0-9.0-2.2","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","26","162739","0.0-9.0-0.3","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/10_Jonah_Hill.png","null",""
"","","","","","image-button-response","27","163851","0.0-9.0-1.3","f1pwz1x27v1q87y","1111","","","images/list_3/timeline_3/10_Jonah_Hill.png","0",""
"","","","","","image-button-response","28","165671","0.0-9.0-2.3","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","29","170173","0.0-9.0-0.4","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/7_Sharon_Stone.png","null",""
"","","","","","image-button-response","30","172119","0.0-9.0-1.4","f1pwz1x27v1q87y","1944","","","images/list_3/timeline_3/7_Sharon_Stone.png","1",""
"","","","","","image-button-response","31","173923","0.0-9.0-2.4","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","32","178424","0.0-9.0-0.5","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/11_Ariana_Grande.png","null",""
"","","","","","image-button-response","33","180267","0.0-9.0-1.5","f1pwz1x27v1q87y","1841","","","images/list_3/timeline_3/11_Ariana_Grande.png","0",""
"","","","","","image-button-response","34","182080","0.0-9.0-2.5","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","35","186588","0.0-9.0-0.6","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/1_Yoko_Ono.png","null",""
"","","","","","image-button-response","36","187382","0.0-9.0-1.6","f1pwz1x27v1q87y","792","","","images/list_3/timeline_3/1_Yoko_Ono.png","0",""
"","","","","","image-button-response","37","189183","0.0-9.0-2.6","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","38","193698","0.0-9.0-0.7","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/9_John_Legend.png","null",""
"","","","","","image-button-response","39","194622","0.0-9.0-1.7","f1pwz1x27v1q87y","923","","","images/list_3/timeline_3/9_John_Legend.png","1",""
"","","","","","image-button-response","40","196598","0.0-9.0-2.7","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","41","201101","0.0-9.0-0.8","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/8_Tyra_Banks.png","null",""
"","","","","","image-button-response","42","202212","0.0-9.0-1.8","f1pwz1x27v1q87y","1109","","","images/list_3/timeline_3/8_Tyra_Banks.png","0",""
"","","","","","image-button-response","43","204134","0.0-9.0-2.8","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","44","209186","0.0-9.0-0.9","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/5_Alec_Baldwin.png","null",""
"","","","","","image-button-response","45","209917","0.0-9.0-1.9","f1pwz1x27v1q87y","731","","","images/list_3/timeline_3/5_Alec_Baldwin.png","1",""
"","","","","","image-button-response","46","211731","0.0-9.0-2.9","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","47","216235","0.0-9.0-0.10","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/3_Billy_Crystal.png","null",""
"","","","","","image-button-response","48","217108","0.0-9.0-1.10","f1pwz1x27v1q87y","872","","","images/list_3/timeline_3/3_Billy_Crystal.png","1",""
"","","","","","image-button-response","49","218913","0.0-9.0-2.10","f1pwz1x27v1q87y","null","","","[]","null",""
"","","","","","image-button-response","50","223601","0.0-9.0-0.11","f1pwz1x27v1q87y","null","","","images/list_3/timeline_3/6_Brad_Pitt.png","null",""
"","","","","","image-button-response","51","224725","0.0-9.0-1.11","f1pwz1x27v1q87y","1123","","","images/list_3/timeline_3/6_Brad_Pitt.png","0",""
"","","","","","image-button-response","52","226541","0.0-9.0-2.11","f1pwz1x27v1q87y","null","","","[]","null",""
