"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","audio_id","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"true","false","[]","[]","[]","preload","0","4741","0.0-0.0","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","","","","","",""
"true","","","","","fullscreen","1","8094","0.0-1.0","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","2331","","","","",""
"","","","","","initialize-microphone","2","271258","0.0-2.0","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","","c7e6abc3a93f1ff785eae53dd278a9fa04f326bbfb3711dc55ee17589adadcb4","","","",""
"","","","","","instructions","3","274049","0.0-3.0","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","2789","","[{""page_index"":0,""viewing_time"":1285},{""page_index"":1,""viewing_time"":1503}]","","",""
"","","","","","image-button-response","4","278561","0.0-4.0-0.0","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","null","","","images/instructions/timeline_0/1_Barck_Obama.png","null",""
"","","","","","image-button-response","5","281281","0.0-4.0-1.0","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","null","","","images/instructions/timeline_0/1_Barck_Obama.png","null",""
"","","","","","image-button-response","6","283106","0.0-4.0-2.0","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","null","","","[]","null",""
"","","","","","image-button-response","7","287631","0.0-4.0-0.1","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","null","","","images/instructions/timeline_0/2_Leonardo_DiCaprio.png","null",""
"","","","","","image-button-response","8","288982","0.0-4.0-1.1","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","1343","","","images/instructions/timeline_0/2_Leonardo_DiCaprio.png","1",""
"","","","","","image-button-response","9","290798","0.0-4.0-2.1","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","null","","","[]","null",""
"","","","","","image-button-response","10","295312","0.0-4.0-0.2","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","null","","","images/instructions/timeline_0/3_Beyonce.png","null",""
"","","","","","image-button-response","11","296385","0.0-4.0-1.2","6n8gp6f3xdbd967","6n8gp6f3xdbd967-2024-01-29-03-32-23","1066","","","images/instructions/timeline_0/3_Beyonce.png","0",""
