"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"","","","","","instructions","15","113480","0.0-7.0","kfnul86t53ohqug","7959","","[{""page_index"":0,""viewing_time"":7958}]","","",""
"","","","","","image-button-response","16","115282","0.0-8.0","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","17","119783","0.0-9.0-0.0","kfnul86t53ohqug","null","","","images/list_1/control_1/6__Brooke_Shields_f.png","null",""
"","","","","","image-button-response","18","122485","0.0-9.0-1.0","kfnul86t53ohqug","null","","","images/list_1/control_1/6__Brooke_Shields_f.png","null",""
"","","","","","image-button-response","19","124287","0.0-9.0-2.0","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","20","128788","0.0-9.0-0.1","kfnul86t53ohqug","null","","","images/list_1/control_1/2_Julie_Andrews_f.png","null",""
"","","","","","image-button-response","21","130003","0.0-9.0-1.1","kfnul86t53ohqug","1214","","","images/list_1/control_1/2_Julie_Andrews_f.png","1",""
"","","","","","image-button-response","22","131804","0.0-9.0-2.1","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","23","136306","0.0-9.0-0.2","kfnul86t53ohqug","null","","","images/list_1/control_1/12_Halle_Bailey_f.png","null",""
"","","","","","image-button-response","24","138380","0.0-9.0-1.2","kfnul86t53ohqug","2074","","","images/list_1/control_1/12_Halle_Bailey_f.png","1",""
"","","","","","image-button-response","25","140183","0.0-9.0-2.2","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","26","144685","0.0-9.0-0.3","kfnul86t53ohqug","null","","","images/list_1/control_1/8__Pedro_Pascal_f.png","null",""
"","","","","","image-button-response","27","147177","0.0-9.0-1.3","kfnul86t53ohqug","2491","","","images/list_1/control_1/8__Pedro_Pascal_f.png","1",""
"","","","","","image-button-response","28","148977","0.0-9.0-2.3","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","29","153479","0.0-9.0-0.4","kfnul86t53ohqug","null","","","images/list_1/control_1/4_Stevie_Wonder_f.png","null",""
"","","","","","image-button-response","30","154222","0.0-9.0-1.4","kfnul86t53ohqug","743","","","images/list_1/control_1/4_Stevie_Wonder_f.png","1",""
"","","","","","image-button-response","31","156023","0.0-9.0-2.4","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","32","160537","0.0-9.0-0.5","kfnul86t53ohqug","null","","","images/list_1/control_1/11_Timothee_Chalamet_f.png","null",""
"","","","","","image-button-response","33","161443","0.0-9.0-1.5","kfnul86t53ohqug","906","","","images/list_1/control_1/11_Timothee_Chalamet_f.png","1",""
"","","","","","image-button-response","34","163245","0.0-9.0-2.5","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","35","167746","0.0-9.0-0.6","kfnul86t53ohqug","null","","","images/list_1/control_1/7_Tina_Fey_f.png","null",""
"","","","","","image-button-response","36","168509","0.0-9.0-1.6","kfnul86t53ohqug","762","","","images/list_1/control_1/7_Tina_Fey_f.png","1",""
"","","","","","image-button-response","37","170310","0.0-9.0-2.6","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","38","174812","0.0-9.0-0.7","kfnul86t53ohqug","null","","","images/list_1/control_1/5_Sean_Penn_f.png","null",""
"","","","","","image-button-response","39","176154","0.0-9.0-1.7","kfnul86t53ohqug","1341","","","images/list_1/control_1/5_Sean_Penn_f.png","1",""
"","","","","","image-button-response","40","177955","0.0-9.0-2.7","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","41","182456","0.0-9.0-0.8","kfnul86t53ohqug","null","","","images/list_1/control_1/10_Jennifer_Lawrence_f.png","null",""
"","","","","","image-button-response","42","183896","0.0-9.0-1.8","kfnul86t53ohqug","1439","","","images/list_1/control_1/10_Jennifer_Lawrence_f.png","1",""
"","","","","","image-button-response","43","185698","0.0-9.0-2.8","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","44","190201","0.0-9.0-0.9","kfnul86t53ohqug","null","","","images/list_1/control_1/9_Kristen_Bell_f.png","null",""
"","","","","","image-button-response","45","191462","0.0-9.0-1.9","kfnul86t53ohqug","1260","","","images/list_1/control_1/9_Kristen_Bell_f.png","1",""
"","","","","","image-button-response","46","193264","0.0-9.0-2.9","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","47","197766","0.0-9.0-0.10","kfnul86t53ohqug","null","","","images/list_1/control_1/1_Clint_Eastwood_f.png","null",""
"","","","","","image-button-response","48","200467","0.0-9.0-1.10","kfnul86t53ohqug","null","","","images/list_1/control_1/1_Clint_Eastwood_f.png","null",""
"","","","","","image-button-response","49","202269","0.0-9.0-2.10","kfnul86t53ohqug","null","","","[]","null",""
"","","","","","image-button-response","50","206770","0.0-9.0-0.11","kfnul86t53ohqug","null","","","images/list_1/control_1/3_Patrick_Stewart_f.png","null",""
"","","","","","image-button-response","51","207650","0.0-9.0-1.11","kfnul86t53ohqug","879","","","images/list_1/control_1/3_Patrick_Stewart_f.png","0",""
"","","","","","image-button-response","52","209451","0.0-9.0-2.11","kfnul86t53ohqug","null","","","[]","null",""
