"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"","","","","","instructions","15","72282","0.0-7.0","ejwnon4yj2v68vp","973","","[{""page_index"":0,""viewing_time"":972}]","","",""
"","","","","","image-button-response","16","74088","0.0-8.0","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","17","78718","0.0-9.0-0.0","ejwnon4yj2v68vp","null","","","images/list_3/control_3/12_Greta_Thunberg_f.png","null",""
"","","","","","image-button-response","18","81485","0.0-9.0-1.0","ejwnon4yj2v68vp","null","","","images/list_3/control_3/12_Greta_Thunberg_f.png","null",""
"","","","","","image-button-response","19","83290","0.0-9.0-2.0","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","20","87792","0.0-9.0-0.1","ejwnon4yj2v68vp","null","","","images/list_3/control_3/8_Tyra_Banks_f.png","null",""
"","","","","","image-button-response","21","88576","0.0-9.0-1.1","ejwnon4yj2v68vp","781","","","images/list_3/control_3/8_Tyra_Banks_f.png","0",""
"","","","","","image-button-response","22","90581","0.0-9.0-2.1","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","23","95084","0.0-9.0-0.2","ejwnon4yj2v68vp","null","","","images/list_3/control_3/2_Ben_Kingsley_f.png","null",""
"","","","","","image-button-response","24","95884","0.0-9.0-1.2","ejwnon4yj2v68vp","798","","","images/list_3/control_3/2_Ben_Kingsley_f.png","0",""
"","","","","","image-button-response","25","97902","0.0-9.0-2.2","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","26","102407","0.0-9.0-0.3","ejwnon4yj2v68vp","null","","","images/list_3/control_3/7_Sharon_Stone_f.png","null",""
"","","","","","image-button-response","27","103134","0.0-9.0-1.3","ejwnon4yj2v68vp","726","","","images/list_3/control_3/7_Sharon_Stone_f.png","1",""
"","","","","","image-button-response","28","104941","0.0-9.0-2.3","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","29","109446","0.0-9.0-0.4","ejwnon4yj2v68vp","null","","","images/list_3/control_3/11_Ariana_Grande_f.png","null",""
"","","","","","image-button-response","30","110281","0.0-9.0-1.4","ejwnon4yj2v68vp","831","","","images/list_3/control_3/11_Ariana_Grande_f.png","1",""
"","","","","","image-button-response","31","112291","0.0-9.0-2.4","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","32","116910","0.0-9.0-0.5","ejwnon4yj2v68vp","null","","","images/list_3/control_3/6_Brad_Pitt_f.png","null",""
"","","","","","image-button-response","33","117758","0.0-9.0-1.5","ejwnon4yj2v68vp","846","","","images/list_3/control_3/6_Brad_Pitt_f.png","1",""
"","","","","","image-button-response","34","119762","0.0-9.0-2.5","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","35","124270","0.0-9.0-0.6","ejwnon4yj2v68vp","null","","","images/list_3/control_3/10_Jonah_Hill_f.png","null",""
"","","","","","image-button-response","36","124835","0.0-9.0-1.6","ejwnon4yj2v68vp","560","","","images/list_3/control_3/10_Jonah_Hill_f.png","1",""
"","","","","","image-button-response","37","126842","0.0-9.0-2.6","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","38","131345","0.0-9.0-0.7","ejwnon4yj2v68vp","null","","","images/list_3/control_3/1_Yoko_Ono_f.png","null",""
"","","","","","image-button-response","39","131843","0.0-9.0-1.7","ejwnon4yj2v68vp","495","","","images/list_3/control_3/1_Yoko_Ono_f.png","1",""
"","","","","","image-button-response","40","133850","0.0-9.0-2.7","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","41","138551","0.0-9.0-0.8","ejwnon4yj2v68vp","null","","","images/list_3/control_3/9_John_Legend_f.png","null",""
"","","","","","image-button-response","42","139188","0.0-9.0-1.8","ejwnon4yj2v68vp","636","","","images/list_3/control_3/9_John_Legend_f.png","1",""
"","","","","","image-button-response","43","141018","0.0-9.0-2.8","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","44","145525","0.0-9.0-0.9","ejwnon4yj2v68vp","null","","","images/list_3/control_3/4_Cyndi_Lauper_f.png","null",""
"","","","","","image-button-response","45","146167","0.0-9.0-1.9","ejwnon4yj2v68vp","638","","","images/list_3/control_3/4_Cyndi_Lauper_f.png","0",""
"","","","","","image-button-response","46","147972","0.0-9.0-2.9","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","47","152577","0.0-9.0-0.10","ejwnon4yj2v68vp","null","","","images/list_3/control_3/3_Billy_Crystal_f.png","null",""
"","","","","","image-button-response","48","153282","0.0-9.0-1.10","ejwnon4yj2v68vp","703","","","images/list_3/control_3/3_Billy_Crystal_f.png","1",""
"","","","","","image-button-response","49","155289","0.0-9.0-2.10","ejwnon4yj2v68vp","null","","","[]","null",""
"","","","","","image-button-response","50","159954","0.0-9.0-0.11","ejwnon4yj2v68vp","null","","","images/list_3/control_3/5_Alec_Baldwin_f.png","null",""
"","","","","","image-button-response","51","160605","0.0-9.0-1.11","ejwnon4yj2v68vp","649","","","images/list_3/control_3/5_Alec_Baldwin_f.png","0",""
"","","","","","image-button-response","52","162626","0.0-9.0-2.11","ejwnon4yj2v68vp","null","","","[]","null",""
