"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","device_id","view_history","stimulus","response","estimated_stimulus_onset"
"","","","","","instructions","15","91870","0.0-7.0","ezjmm4panss4p82","3422","","[{""page_index"":0,""viewing_time"":3422}]","","",""
"","","","","","image-button-response","16","93676","0.0-8.0","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","17","98181","0.0-9.0-0.0","ezjmm4panss4p82","null","","","images/list_1/timeline_1/1_Clint_Eastwood.png","null",""
"","","","","","image-button-response","18","99795","0.0-9.0-1.0","ezjmm4panss4p82","1612","","","images/list_1/timeline_1/1_Clint_Eastwood.png","1",""
"","","","","","image-button-response","19","101600","0.0-9.0-2.0","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","20","106105","0.0-9.0-0.1","ezjmm4panss4p82","null","","","images/list_1/timeline_1/2_Julie_Andrews.png","null",""
"","","","","","image-button-response","21","107265","0.0-9.0-1.1","ezjmm4panss4p82","1158","","","images/list_1/timeline_1/2_Julie_Andrews.png","0",""
"","","","","","image-button-response","22","109067","0.0-9.0-2.1","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","23","113574","0.0-9.0-0.2","ezjmm4panss4p82","null","","","images/list_1/timeline_1/3_Patrick_Stewart.png","null",""
"","","","","","image-button-response","24","115668","0.0-9.0-1.2","ezjmm4panss4p82","2093","","","images/list_1/timeline_1/3_Patrick_Stewart.png","1",""
"","","","","","image-button-response","25","117474","0.0-9.0-2.2","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","26","121976","0.0-9.0-0.3","ezjmm4panss4p82","null","","","images/list_1/timeline_1/4_Stevie_Wonder.png","null",""
"","","","","","image-button-response","27","123341","0.0-9.0-1.3","ezjmm4panss4p82","1363","","","images/list_1/timeline_1/4_Stevie_Wonder.png","1",""
"","","","","","image-button-response","28","125147","0.0-9.0-2.3","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","29","129650","0.0-9.0-0.4","ezjmm4panss4p82","null","","","images/list_1/timeline_1/5_Sean_Penn.png","null",""
"","","","","","image-button-response","30","130645","0.0-9.0-1.4","ezjmm4panss4p82","993","","","images/list_1/timeline_1/5_Sean_Penn.png","1",""
"","","","","","image-button-response","31","132448","0.0-9.0-2.4","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","32","136954","0.0-9.0-0.5","ezjmm4panss4p82","null","","","images/list_1/timeline_1/6__Brooke_Shields.png","null",""
"","","","","","image-button-response","33","138898","0.0-9.0-1.5","ezjmm4panss4p82","1942","","","images/list_1/timeline_1/6__Brooke_Shields.png","0",""
"","","","","","image-button-response","34","140704","0.0-9.0-2.5","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","35","145208","0.0-9.0-0.6","ezjmm4panss4p82","null","","","images/list_1/timeline_1/7_Tina_Fey.png","null",""
"","","","","","image-button-response","36","146360","0.0-9.0-1.6","ezjmm4panss4p82","1150","","","images/list_1/timeline_1/7_Tina_Fey.png","1",""
"","","","","","image-button-response","37","148164","0.0-9.0-2.6","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","38","152668","0.0-9.0-0.7","ezjmm4panss4p82","null","","","images/list_1/timeline_1/8__Pedro_Pascal.png","null",""
"","","","","","image-button-response","39","155067","0.0-9.0-1.7","ezjmm4panss4p82","2398","","","images/list_1/timeline_1/8__Pedro_Pascal.png","0",""
"","","","","","image-button-response","40","156873","0.0-9.0-2.7","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","41","161376","0.0-9.0-0.8","ezjmm4panss4p82","null","","","images/list_1/timeline_1/9_Kristen_Bell.png","null",""
"","","","","","image-button-response","42","162875","0.0-9.0-1.8","ezjmm4panss4p82","1498","","","images/list_1/timeline_1/9_Kristen_Bell.png","1",""
"","","","","","image-button-response","43","164678","0.0-9.0-2.8","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","44","169182","0.0-9.0-0.9","ezjmm4panss4p82","null","","","images/list_1/timeline_1/10_Jennifer_Lawrence.png","null",""
"","","","","","image-button-response","45","170569","0.0-9.0-1.9","ezjmm4panss4p82","1385","","","images/list_1/timeline_1/10_Jennifer_Lawrence.png","1",""
"","","","","","image-button-response","46","172375","0.0-9.0-2.9","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","47","176883","0.0-9.0-0.10","ezjmm4panss4p82","null","","","images/list_1/timeline_1/11_Timothee_Chalamet.png","null",""
"","","","","","image-button-response","48","178825","0.0-9.0-1.10","ezjmm4panss4p82","1941","","","images/list_1/timeline_1/11_Timothee_Chalamet.png","0",""
"","","","","","image-button-response","49","180631","0.0-9.0-2.10","ezjmm4panss4p82","null","","","[]","null",""
"","","","","","image-button-response","50","185134","0.0-9.0-0.11","ezjmm4panss4p82","null","","","images/list_1/timeline_1/12_Halle_Bailey.png","null",""
"","","","","","image-button-response","51","187006","0.0-9.0-1.11","ezjmm4panss4p82","1870","","","images/list_1/timeline_1/12_Halle_Bailey.png","1",""
"","","","","","image-button-response","52","188812","0.0-9.0-2.11","ezjmm4panss4p82","null","","","[]","null",""
